model,class_raw,class_display,fold,C,l1_ratio,macro_f1_cv
Elastic Net,adjective,Property,5,2.1544346900318843,0.3,0.8041344620291988
Elastic Net,adjective,Property,5,2.1544346900318843,0.5,0.7859154929577464
Elastic Net,adjective,Property,5,2.1544346900318843,0.7,0.7859154929577464
Elastic Net,adjective,Property,5,2.1544346900318843,0.9,0.8041344620291988
Elastic Net,adjective,Property,5,7.742636826811277,0.1,0.8041344620291988
Elastic Net,adjective,Property,5,7.742636826811277,0.3,0.8041344620291988
Elastic Net,adjective,Property,5,7.742636826811277,0.5,0.7859154929577464
Elastic Net,adjective,Property,5,7.742636826811277,0.7,0.7859154929577464
Elastic Net,adjective,Property,5,7.742636826811277,0.9,0.7859154929577464
Elastic Net,adjective,Property,5,27.825594022071257,0.1,0.8041344620291988
Elastic Net,adjective,Property,5,27.825594022071257,0.3,0.8041344620291988
Elastic Net,adjective,Property,5,27.825594022071257,0.5,0.7859154929577464
Elastic Net,adjective,Property,5,27.825594022071257,0.7,0.7859154929577464
Elastic Net,adjective,Property,5,27.825594022071257,0.9,0.7859154929577464
Elastic Net,adjective,Property,5,100.0,0.1,0.8041344620291988
Elastic Net,adjective,Property,5,100.0,0.3,0.8041344620291988
Elastic Net,adjective,Property,5,100.0,0.5,0.8041344620291988
Elastic Net,adjective,Property,5,100.0,0.7,0.7859154929577464
Elastic Net,adjective,Property,5,100.0,0.9,0.7859154929577464
Elastic Net,noun,Thing,1,0.001,0.1,0.29677419354838713
Elastic Net,noun,Thing,1,0.001,0.3,0.29677419354838713
Elastic Net,noun,Thing,1,0.001,0.5,0.29677419354838713
Elastic Net,noun,Thing,1,0.001,0.7,0.29677419354838713
Elastic Net,noun,Thing,1,0.001,0.9,0.29677419354838713
Elastic Net,noun,Thing,1,0.003593813663804626,0.1,0.29677419354838713
Elastic Net,noun,Thing,1,0.003593813663804626,0.3,0.29677419354838713
Elastic Net,noun,Thing,1,0.003593813663804626,0.5,0.29677419354838713
Elastic Net,noun,Thing,1,0.003593813663804626,0.7,0.29677419354838713
Elastic Net,noun,Thing,1,0.003593813663804626,0.9,0.29677419354838713
Elastic Net,noun,Thing,1,0.01291549665014884,0.1,0.45647773279352233
Elastic Net,noun,Thing,1,0.01291549665014884,0.3,0.3593073593073593
Elastic Net,noun,Thing,1,0.01291549665014884,0.5,0.29677419354838713
Elastic Net,noun,Thing,1,0.01291549665014884,0.7,0.29677419354838713
Elastic Net,noun,Thing,1,0.01291549665014884,0.9,0.29677419354838713
Elastic Net,noun,Thing,1,0.046415888336127795,0.1,0.5853206147323794
Elastic Net,noun,Thing,1,0.046415888336127795,0.3,0.5853206147323794
Elastic Net,noun,Thing,1,0.046415888336127795,0.5,0.5853206147323794
Elastic Net,noun,Thing,1,0.046415888336127795,0.7,0.5587248322147651
Elastic Net,noun,Thing,1,0.046415888336127795,0.9,0.49511195206559444
Elastic Net,noun,Thing,1,0.1668100537200059,0.1,0.6948104527051896
Elastic Net,noun,Thing,1,0.1668100537200059,0.3,0.6948104527051896
Elastic Net,noun,Thing,1,0.1668100537200059,0.5,0.7046783625730993
Elastic Net,noun,Thing,1,0.1668100537200059,0.7,0.7046783625730993
Elastic Net,noun,Thing,1,0.1668100537200059,0.9,0.6864283864283864
Elastic Net,noun,Thing,1,0.5994842503189409,0.1,0.7145539906103288
Elastic Net,noun,Thing,1,0.5994842503189409,0.3,0.7145539906103288
Elastic Net,noun,Thing,1,0.5994842503189409,0.5,0.7145539906103288
Elastic Net,noun,Thing,1,0.5994842503189409,0.7,0.7059961315280464
Elastic Net,noun,Thing,1,0.5994842503189409,0.9,0.7145539906103288
Elastic Net,noun,Thing,1,2.1544346900318843,0.1,0.7713303245218138
Elastic Net,noun,Thing,1,2.1544346900318843,0.3,0.7713303245218138
Elastic Net,noun,Thing,1,2.1544346900318843,0.5,0.7145539906103288
Elastic Net,noun,Thing,1,2.1544346900318843,0.7,0.7145539906103288
Elastic Net,noun,Thing,1,2.1544346900318843,0.9,0.7145539906103288
Elastic Net,noun,Thing,1,7.742636826811277,0.1,0.7713303245218138
Elastic Net,noun,Thing,1,7.742636826811277,0.3,0.7713303245218138
Elastic Net,noun,Thing,1,7.742636826811277,0.5,0.7713303245218138
Elastic Net,noun,Thing,1,7.742636826811277,0.7,0.7713303245218138
Elastic Net,noun,Thing,1,7.742636826811277,0.9,0.6961837217156366
Elastic Net,noun,Thing,1,27.825594022071257,0.1,0.7859154929577464
Elastic Net,noun,Thing,1,27.825594022071257,0.3,0.7859154929577464
Elastic Net,noun,Thing,1,27.825594022071257,0.5,0.7713303245218138
Elastic Net,noun,Thing,1,27.825594022071257,0.7,0.7713303245218138
Elastic Net,noun,Thing,1,27.825594022071257,0.9,0.7713303245218138
Elastic Net,noun,Thing,1,100.0,0.1,0.7859154929577464
Elastic Net,noun,Thing,1,100.0,0.3,0.7859154929577464
Elastic Net,noun,Thing,1,100.0,0.5,0.7859154929577464
Elastic Net,noun,Thing,1,100.0,0.7,0.7859154929577464
Elastic Net,noun,Thing,1,100.0,0.9,0.7713303245218138
Elastic Net,noun,Thing,2,0.001,0.1,0.29914529914529914
Elastic Net,noun,Thing,2,0.001,0.3,0.29914529914529914
Elastic Net,noun,Thing,2,0.001,0.5,0.29914529914529914
Elastic Net,noun,Thing,2,0.001,0.7,0.29914529914529914
Elastic Net,noun,Thing,2,0.001,0.9,0.29914529914529914
Elastic Net,noun,Thing,2,0.003593813663804626,0.1,0.29914529914529914
Elastic Net,noun,Thing,2,0.003593813663804626,0.3,0.29914529914529914
Elastic Net,noun,Thing,2,0.003593813663804626,0.5,0.29914529914529914
Elastic Net,noun,Thing,2,0.003593813663804626,0.7,0.29914529914529914
Elastic Net,noun,Thing,2,0.003593813663804626,0.9,0.29914529914529914
Elastic Net,noun,Thing,2,0.01291549665014884,0.1,0.5611111111111111
Elastic Net,noun,Thing,2,0.01291549665014884,0.3,0.29914529914529914
Elastic Net,noun,Thing,2,0.01291549665014884,0.5,0.29914529914529914
Elastic Net,noun,Thing,2,0.01291549665014884,0.7,0.29914529914529914
Elastic Net,noun,Thing,2,0.01291549665014884,0.9,0.29914529914529914
Elastic Net,noun,Thing,2,0.046415888336127795,0.1,0.7586367880485527
Elastic Net,noun,Thing,2,0.046415888336127795,0.3,0.708994708994709
Elastic Net,noun,Thing,2,0.046415888336127795,0.5,0.5877089090669825
Elastic Net,noun,Thing,2,0.046415888336127795,0.7,0.5877089090669825
Elastic Net,noun,Thing,2,0.046415888336127795,0.9,0.5312729948491538
Elastic Net,noun,Thing,2,0.1668100537200059,0.1,0.8620857699805068
Elastic Net,noun,Thing,2,0.1668100537200059,0.3,0.8403575989782887
Elastic Net,noun,Thing,2,0.1668100537200059,0.5,0.8403575989782887
Elastic Net,noun,Thing,2,0.1668100537200059,0.7,0.7825976661593099
Elastic Net,noun,Thing,2,0.1668100537200059,0.9,0.7825976661593099
Elastic Net,noun,Thing,2,0.5994842503189409,0.1,0.8595246982704988
Elastic Net,noun,Thing,2,0.5994842503189409,0.3,0.8821573780802839
Elastic Net,noun,Thing,2,0.5994842503189409,0.5,0.9198083862137613
Elastic Net,noun,Thing,2,0.5994842503189409,0.7,0.8980177360459051
Elastic Net,noun,Thing,2,0.5994842503189409,0.9,0.8603988603988603
Elastic Net,noun,Thing,2,2.1544346900318843,0.1,0.8595246982704988
Elastic Net,noun,Thing,2,2.1544346900318843,0.3,0.8595246982704988
Elastic Net,noun,Thing,2,2.1544346900318843,0.5,0.8595246982704988
Elastic Net,noun,Thing,2,2.1544346900318843,0.7,0.9198083862137613
Elastic Net,noun,Thing,2,2.1544346900318843,0.9,0.8821573780802839
Elastic Net,noun,Thing,2,7.742636826811277,0.1,0.8960092539039907
Elastic Net,noun,Thing,2,7.742636826811277,0.3,0.8595246982704988
Elastic Net,noun,Thing,2,7.742636826811277,0.5,0.8960092539039907
Elastic Net,noun,Thing,2,7.742636826811277,0.7,0.9276428481275131
Elastic Net,noun,Thing,2,7.742636826811277,0.9,0.9276428481275131
Elastic Net,noun,Thing,2,27.825594022071257,0.1,0.8960092539039907
Elastic Net,noun,Thing,2,27.825594022071257,0.3,0.8960092539039907
Elastic Net,noun,Thing,2,27.825594022071257,0.5,0.9276428481275131
Elastic Net,noun,Thing,2,27.825594022071257,0.7,0.9276428481275131
Elastic Net,noun,Thing,2,27.825594022071257,0.9,0.9276428481275131
Elastic Net,noun,Thing,2,100.0,0.1,0.8960092539039907
Elastic Net,noun,Thing,2,100.0,0.3,0.9276428481275131
Elastic Net,noun,Thing,2,100.0,0.5,0.9276428481275131
Elastic Net,noun,Thing,2,100.0,0.7,0.9276428481275131
Elastic Net,noun,Thing,2,100.0,0.9,0.9061276379354183
Elastic Net,noun,Thing,3,0.001,0.1,0.29914529914529914
Elastic Net,noun,Thing,3,0.001,0.3,0.29914529914529914
Elastic Net,noun,Thing,3,0.001,0.5,0.29914529914529914
Elastic Net,noun,Thing,3,0.001,0.7,0.29914529914529914
Elastic Net,noun,Thing,3,0.001,0.9,0.29914529914529914
Elastic Net,noun,Thing,3,0.003593813663804626,0.1,0.29914529914529914
Elastic Net,noun,Thing,3,0.003593813663804626,0.3,0.29914529914529914
Elastic Net,noun,Thing,3,0.003593813663804626,0.5,0.29914529914529914
Elastic Net,noun,Thing,3,0.003593813663804626,0.7,0.29914529914529914
Elastic Net,noun,Thing,3,0.003593813663804626,0.9,0.29914529914529914
Elastic Net,noun,Thing,3,0.01291549665014884,0.1,0.4588570470923412
Elastic Net,noun,Thing,3,0.01291549665014884,0.3,0.29914529914529914
Elastic Net,noun,Thing,3,0.01291549665014884,0.5,0.29914529914529914
Elastic Net,noun,Thing,3,0.01291549665014884,0.7,0.29914529914529914
Elastic Net,noun,Thing,3,0.01291549665014884,0.9,0.29914529914529914
Elastic Net,noun,Thing,3,0.046415888336127795,0.1,0.7896825396825397
Elastic Net,noun,Thing,3,0.046415888336127795,0.3,0.731981981981982
Elastic Net,noun,Thing,3,0.046415888336127795,0.5,0.5611111111111111
Elastic Net,noun,Thing,3,0.046415888336127795,0.7,0.5611111111111111
Elastic Net,noun,Thing,3,0.046415888336127795,0.9,0.4588570470923412
Elastic Net,noun,Thing,3,0.1668100537200059,0.1,0.8630155510480053
Elastic Net,noun,Thing,3,0.1668100537200059,0.3,0.7896825396825397
Elastic Net,noun,Thing,3,0.1668100537200059,0.5,0.772584833019966
Elastic Net,noun,Thing,3,0.1668100537200059,0.7,0.7896825396825397
Elastic Net,noun,Thing,3,0.1668100537200059,0.9,0.8163667293401379
Elastic Net,noun,Thing,3,0.5994842503189409,0.1,0.9087964666912035
Elastic Net,noun,Thing,3,0.5994842503189409,0.3,0.887037037037037
Elastic Net,noun,Thing,3,0.5994842503189409,0.5,0.8163667293401379
Elastic Net,noun,Thing,3,0.5994842503189409,0.7,0.7987228607918263
Elastic Net,noun,Thing,3,0.5994842503189409,0.9,0.7987228607918263
Elastic Net,noun,Thing,3,2.1544346900318843,0.1,0.9087964666912035
Elastic Net,noun,Thing,3,2.1544346900318843,0.3,0.9087964666912035
Elastic Net,noun,Thing,3,2.1544346900318843,0.5,0.9087964666912035
Elastic Net,noun,Thing,3,2.1544346900318843,0.7,0.887037037037037
Elastic Net,noun,Thing,3,2.1544346900318843,0.9,0.8690467427309532
Elastic Net,noun,Thing,3,7.742636826811277,0.1,0.9087964666912035
Elastic Net,noun,Thing,3,7.742636826811277,0.3,0.9087964666912035
Elastic Net,noun,Thing,3,7.742636826811277,0.5,0.9087964666912035
Elastic Net,noun,Thing,3,7.742636826811277,0.7,0.9087964666912035
Elastic Net,noun,Thing,3,7.742636826811277,0.9,0.9087964666912035
Elastic Net,noun,Thing,3,27.825594022071257,0.1,0.9087964666912035
Elastic Net,noun,Thing,3,27.825594022071257,0.3,0.9087964666912035
Elastic Net,noun,Thing,3,27.825594022071257,0.5,0.9087964666912035
Elastic Net,noun,Thing,3,27.825594022071257,0.7,0.9087964666912035
Elastic Net,noun,Thing,3,27.825594022071257,0.9,0.9087964666912035
Elastic Net,noun,Thing,3,100.0,0.1,0.9087964666912035
Elastic Net,noun,Thing,3,100.0,0.3,0.9087964666912035
Elastic Net,noun,Thing,3,100.0,0.5,0.9087964666912035
Elastic Net,noun,Thing,3,100.0,0.7,0.9087964666912035
Elastic Net,noun,Thing,3,100.0,0.9,0.9087964666912035
Elastic Net,noun,Thing,4,0.001,0.1,0.2987012987012987
Elastic Net,noun,Thing,4,0.001,0.3,0.2987012987012987
Elastic Net,noun,Thing,4,0.001,0.5,0.2987012987012987
Elastic Net,noun,Thing,4,0.001,0.7,0.2987012987012987
Elastic Net,noun,Thing,4,0.001,0.9,0.2987012987012987
Elastic Net,noun,Thing,4,0.003593813663804626,0.1,0.2987012987012987
Elastic Net,noun,Thing,4,0.003593813663804626,0.3,0.2987012987012987
Elastic Net,noun,Thing,4,0.003593813663804626,0.5,0.2987012987012987
Elastic Net,noun,Thing,4,0.003593813663804626,0.7,0.2987012987012987
Elastic Net,noun,Thing,4,0.003593813663804626,0.9,0.2987012987012987
Elastic Net,noun,Thing,4,0.01291549665014884,0.1,0.49714285714285716
Elastic Net,noun,Thing,4,0.01291549665014884,0.3,0.2987012987012987
Elastic Net,noun,Thing,4,0.01291549665014884,0.5,0.2987012987012987
Elastic Net,noun,Thing,4,0.01291549665014884,0.7,0.2987012987012987
Elastic Net,noun,Thing,4,0.01291549665014884,0.9,0.2987012987012987
Elastic Net,noun,Thing,4,0.046415888336127795,0.1,0.8401968401968402
Elastic Net,noun,Thing,4,0.046415888336127795,0.3,0.6113647894469812
Elastic Net,noun,Thing,4,0.046415888336127795,0.5,0.5608108108108109
Elastic Net,noun,Thing,4,0.046415888336127795,0.7,0.5608108108108109
Elastic Net,noun,Thing,4,0.046415888336127795,0.9,0.5608108108108109
Elastic Net,noun,Thing,4,0.1668100537200059,0.1,0.883556057469101
Elastic Net,noun,Thing,4,0.1668100537200059,0.3,0.8817966903073285
Elastic Net,noun,Thing,4,0.1668100537200059,0.5,0.8619553578782636
Elastic Net,noun,Thing,4,0.1668100537200059,0.7,0.8619553578782636
Elastic Net,noun,Thing,4,0.1668100537200059,0.9,0.8619553578782636
Elastic Net,noun,Thing,4,0.5994842503189409,0.1,0.8973999856352798
Elastic Net,noun,Thing,4,0.5994842503189409,0.3,0.8973999856352798
Elastic Net,noun,Thing,4,0.5994842503189409,0.5,0.9396135265700484
Elastic Net,noun,Thing,4,0.5994842503189409,0.7,0.9396135265700484
Elastic Net,noun,Thing,4,0.5994842503189409,0.9,0.9396135265700484
Elastic Net,noun,Thing,4,2.1544346900318843,0.1,0.9291005291005291
Elastic Net,noun,Thing,4,2.1544346900318843,0.3,0.8973999856352798
Elastic Net,noun,Thing,4,2.1544346900318843,0.5,0.9075100687040987
Elastic Net,noun,Thing,4,2.1544346900318843,0.7,0.9259259259259259
Elastic Net,noun,Thing,4,2.1544346900318843,0.9,0.9719258843346434
Elastic Net,noun,Thing,4,7.742636826811277,0.1,0.9291005291005291
Elastic Net,noun,Thing,4,7.742636826811277,0.3,0.9291005291005291
Elastic Net,noun,Thing,4,7.742636826811277,0.5,0.9075100687040987
Elastic Net,noun,Thing,4,7.742636826811277,0.7,0.9259259259259259
Elastic Net,noun,Thing,4,7.742636826811277,0.9,0.9259259259259259
Elastic Net,noun,Thing,4,27.825594022071257,0.1,0.9291005291005291
Elastic Net,noun,Thing,4,27.825594022071257,0.3,0.9291005291005291
Elastic Net,noun,Thing,4,27.825594022071257,0.5,0.9075100687040987
Elastic Net,noun,Thing,4,27.825594022071257,0.7,0.9259259259259259
Elastic Net,noun,Thing,4,27.825594022071257,0.9,0.9259259259259259
Elastic Net,noun,Thing,4,100.0,0.1,0.9291005291005291
Elastic Net,noun,Thing,4,100.0,0.3,0.9291005291005291
Elastic Net,noun,Thing,4,100.0,0.5,0.9075100687040987
Elastic Net,noun,Thing,4,100.0,0.7,0.9259259259259259
Elastic Net,noun,Thing,4,100.0,0.9,0.9259259259259259
Elastic Net,noun,Thing,5,0.001,0.1,0.2987012987012987
Elastic Net,noun,Thing,5,0.001,0.3,0.2987012987012987
Elastic Net,noun,Thing,5,0.001,0.5,0.2987012987012987
Elastic Net,noun,Thing,5,0.001,0.7,0.2987012987012987
Elastic Net,noun,Thing,5,0.001,0.9,0.2987012987012987
Elastic Net,noun,Thing,5,0.003593813663804626,0.1,0.2987012987012987
Elastic Net,noun,Thing,5,0.003593813663804626,0.3,0.2987012987012987
Elastic Net,noun,Thing,5,0.003593813663804626,0.5,0.2987012987012987
Elastic Net,noun,Thing,5,0.003593813663804626,0.7,0.2987012987012987
Elastic Net,noun,Thing,5,0.003593813663804626,0.9,0.2987012987012987
Elastic Net,noun,Thing,5,0.01291549665014884,0.1,0.5309470544369873
Elastic Net,noun,Thing,5,0.01291549665014884,0.3,0.3612596553773024
Elastic Net,noun,Thing,5,0.01291549665014884,0.5,0.2987012987012987
Elastic Net,noun,Thing,5,0.01291549665014884,0.7,0.2987012987012987
Elastic Net,noun,Thing,5,0.01291549665014884,0.9,0.2987012987012987
Elastic Net,noun,Thing,5,0.046415888336127795,0.1,0.6581632653061225
Elastic Net,noun,Thing,5,0.046415888336127795,0.3,0.6282711282711282
Elastic Net,noun,Thing,5,0.046415888336127795,0.5,0.5309470544369873
Elastic Net,noun,Thing,5,0.046415888336127795,0.7,0.5309470544369873
Elastic Net,noun,Thing,5,0.046415888336127795,0.9,0.5309470544369873
Elastic Net,noun,Thing,5,0.1668100537200059,0.1,0.7317351598173515
Elastic Net,noun,Thing,5,0.1668100537200059,0.3,0.7317351598173515
Elastic Net,noun,Thing,5,0.1668100537200059,0.5,0.6581632653061225
Elastic Net,noun,Thing,5,0.1668100537200059,0.7,0.6848163923103489
Elastic Net,noun,Thing,5,0.1668100537200059,0.9,0.6848163923103489
Elastic Net,noun,Thing,5,0.5994842503189409,0.1,0.7824074074074074
Elastic Net,noun,Thing,5,0.5994842503189409,0.3,0.7584178498985802
Elastic Net,noun,Thing,5,0.5994842503189409,0.5,0.7824074074074074
Elastic Net,noun,Thing,5,0.5994842503189409,0.7,0.7824074074074074
Elastic Net,noun,Thing,5,0.5994842503189409,0.9,0.7824074074074074
Elastic Net,noun,Thing,5,2.1544346900318843,0.1,0.8041344620291988
Elastic Net,noun,Thing,5,2.1544346900318843,0.3,0.8041344620291988
Elastic Net,noun,Thing,5,2.1544346900318843,0.5,0.7859154929577464
Elastic Net,noun,Thing,5,2.1544346900318843,0.7,0.7859154929577464
Elastic Net,noun,Thing,5,2.1544346900318843,0.9,0.8041344620291988
Elastic Net,noun,Thing,5,7.742636826811277,0.1,0.8041344620291988
Elastic Net,noun,Thing,5,7.742636826811277,0.3,0.8041344620291988
Elastic Net,noun,Thing,5,7.742636826811277,0.5,0.7859154929577464
Elastic Net,noun,Thing,5,7.742636826811277,0.7,0.7859154929577464
Elastic Net,noun,Thing,5,7.742636826811277,0.9,0.7859154929577464
